1.000000000000000056e-01,2.066666666666666652e-01,3.133333333333333526e-01,4.199999999999999289e-01,5.266666666666666163e-01,6.333333333333333037e-01,7.399999999999998801e-01,8.466666666666665675e-01,9.533333333333332549e-01,1.060000000000000053e+00,1.166666666666666741e+00,1.273333333333333428e+00,1.379999999999999893e+00,1.486666666666666581e+00,1.593333333333333268e+00,1.699999999999999956e+00
-1.002501566421584167e+00,-1.010706591055682724e+00,-1.024698897445883716e+00,-1.044609263425799295e+00,-1.070640462686609062e+00,-1.103093382032967140e+00,-1.142418299531523740e+00,-1.189330700899899007e+00,-1.245170693911170856e+00,-1.313897464096677625e+00,-1.393453068886210566e+00,-1.478818551719322416e+00,-1.568104901069012902e+00,-1.660244966435983072e+00,-1.754553425112127751e+00,-1.850559336279339995e+00
